model,scenario,CDR_2050,flexibility_scores,shannon_index,carbon_budgets,robustness_score,Region
IMAGE 3.2,SSP1_SPA1_19I_D,0.25243782163570366,0.8705550723186227,0.6063068412064706,0.5204552177717742,2.249754952932571,Countries of Latin America and the Caribbean
IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.2197491463707999,0.5861327181716706,0.7538241837356202,0.4164064600009942,1.976112508279085,Countries of Latin America and the Caribbean
IMAGE 3.2,SSP1_SPA1_19I_LI,0.8388425241752786,0.8512817765201326,0.5727360088176959,0.3313744545264245,2.594234764039532,Countries of Latin America and the Caribbean
IMAGE 3.2,SSP1_SPA1_19I_LIRE,1.0,0.9282539949596311,0.3439356397527021,0.3400600914579591,2.612249726170292,Countries of Latin America and the Caribbean
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.9287491365718854,0.5961615908309237,0.49022795608683334,0.2310542995726265,2.2461929830622687,Countries of Latin America and the Caribbean
IMAGE 3.2,SSP1_SPA1_19I_RE,0.3146392558971548,0.760575274819122,0.6373809402079582,0.4631585607976182,2.175754031721853,Countries of Latin America and the Caribbean
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.228838021736017,0.4341202411307905,0.8202927889852407,0.41812920854121277,1.901380260393261,Countries of Latin America and the Caribbean
IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.17046221074930396,0.9234323066062486,0.0,0.4697736208003239,1.5636681381558764,Countries of Latin America and the Caribbean
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.6978590444770707,0.6589702281556401,0.1792968957085499,0.32500681554667105,1.8611329838879318,Countries of Latin America and the Caribbean
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.1558319353346145,0.6060429135978328,0.5111905589253063,0.4669488911936938,1.7400142990514473,Countries of Latin America and the Caribbean
IMAGE 3.2,SSP2_SPA2_19I_D,0.24982731943849953,1.0,0.17699970350416397,0.5616053369768313,1.9884323599194946,Countries of Latin America and the Caribbean
IMAGE 3.2,SSP2_SPA2_19I_LI,0.7019146588036183,0.9857079039487835,0.06795933369473392,0.48563434306344255,2.241216239510578,Countries of Latin America and the Caribbean
IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.7346228660990881,0.8294769702959257,0.2798874612316277,0.4871824972317939,2.3311697948584356,Countries of Latin America and the Caribbean
IMAGE 3.2,SSP2_SPA2_19I_RE,0.2736115170934573,0.7770579254423502,0.35533351628882165,0.5435106331733542,1.9495135919979831,Countries of Latin America and the Caribbean
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.07649636004742837,0.49154618720939464,0.6012604904902742,0.8672031446541857,2.0365061824012827,Countries of Latin America and the Caribbean
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.07108911553985155,0.603482158585475,0.5928151492269065,0.9458236230979871,2.2132100464502202,Countries of Latin America and the Caribbean
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.061923147113330884,0.4923830839922799,0.6750423449826639,0.9177977373102145,2.147146313398489,Countries of Latin America and the Caribbean
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.07224800167942058,0.4874333711211293,0.6186631759122434,0.8672031446541857,2.045547693366979,Countries of Latin America and the Caribbean
