Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2110,2130,2150
IMAGE 3.2,SSP1-baseline,Asian countries except Japan,GDP|MER,billion US$2010/yr,,6450.880618906251,9739.79600542719,13436.802496396253,17235.253653010626,23814.909254618127,33182.026439842506,43986.08210981876,55365.01357648001,66834.09603986,77651.27351324001,87512.46472018,96746.88223450002,105185.54142694,112698.72151254,119015.66978824,124536.89518974,129091.76366292,132749.34390452,135484.39273542003,137136.87052686,,,
IMAGE 3.2,SSP1-baseline,Asian countries except Japan,Price|Secondary Energy|Electricity,US$2010/GJ,,26.982144530940943,30.612471363277567,29.83161370176499,28.45945186850652,28.99673433961172,28.93585048385248,28.410016479712603,27.627369746042344,26.58168225220124,25.844736115474184,24.9187798140406,24.324610729736523,24.05107814360928,24.418336925567832,24.795117855935487,25.13999656396909,25.35246952621286,25.645132741131555,25.471236691179044,25.37807656341283,,,
IMAGE 3.2,SSP1-baseline,Asian countries except Japan (R6),GDP|MER,billion US$2010/yr,,6450.880618906251,9739.79600542719,13436.802496396253,17235.253653010626,23814.909254618127,33182.026439842506,43986.08210981876,55365.01357648001,66834.09603986,77651.27351324001,87512.46472018,96746.88223450002,105185.54142694,112698.72151254,119015.66978824,124536.89518974,129091.76366292,132749.34390452,135484.39273542003,137136.87052686,,,
IMAGE 3.2,SSP1-baseline,Asian countries except Japan (R6),Price|Secondary Energy|Electricity,US$2010/GJ,,26.982144530940943,30.612471363277567,29.83161370176499,28.45945186850652,28.99673433961172,28.93585048385248,28.410016479712603,27.627369746042344,26.58168225220124,25.844736115474184,24.9187798140406,24.324610729736523,24.05107814360928,24.418336925567832,24.795117855935487,25.13999656396909,25.35246952621286,25.645132741131555,25.471236691179044,25.37807656341283,,,
IMAGE 3.2,SSP1-baseline,Brazil,GDP|MER,billion US$2010/yr,,981.65592546,1225.19810316,1299.08436116,1317.9668972000002,1502.3668363000002,1832.55200584,2235.3484246400003,2694.29064534,3183.74113338,3680.687698,4181.8680449,4673.5672451400005,5120.805085,5522.019651080001,5895.552902300001,6221.86430506,6496.12632844,6712.56543156,6873.042617620001,6970.980126500001,,,
IMAGE 3.2,SSP1-baseline,Brazil,Price|Secondary Energy|Electricity,US$2010/GJ,,17.059572720508573,18.57986816001892,22.85629880187988,20.216487413101195,20.85566569831848,22.53497712524414,24.664728383598327,24.6216918157959,23.345386819190978,22.225618384780883,21.48438539398193,20.399354266815184,20.288900996894835,20.211059510765075,20.37842863632202,20.8143912443924,21.3685591557312,21.9251314862442,22.45525309299469,23.494589691619872,,,
IMAGE 3.2,SSP1-baseline,Canada,GDP|MER,billion US$2010/yr,,1256.25580954,1335.7095687800002,1488.10357606,1532.1373488000002,1698.70156616,1834.46839604,2008.8034095,2211.3337291800003,2431.43834396,2658.76099258,2894.2343921200004,3155.9512600000003,3451.43425856,3771.47363744,4096.2286655,4419.94574118,4730.30014924,5027.2232098,5315.56460858,5596.87185836,,,
IMAGE 3.2,SSP1-baseline,Canada,Price|Secondary Energy|Electricity,US$2010/GJ,,24.006198538436887,24.412917239837647,27.13080041500092,25.672429333457945,25.691825263175964,26.218200793304444,27.555541695976256,29.438235714912413,30.50662817687988,29.65735689956665,28.98177849700928,27.354343787117006,25.30638715045929,25.557156660957336,26.773710362091062,27.490539977264405,27.643374832611084,27.60188909404755,27.707201808738706,28.90342992774963,,,
IMAGE 3.2,SSP1-baseline,China,GDP|MER,billion US$2010/yr,,3330.8534363400004,5613.587654960001,8151.69582222,11066.30819938,15307.0725646,21482.080575400003,28047.7995616,34190.550183600004,39572.07073952,43639.3508356,46194.31769792,47796.7433652,48531.11738272,48549.621071680005,47845.4839252,46849.6699748,45496.432636000005,43960.3517328,42284.6069704,40440.38824688,,,
IMAGE 3.2,SSP1-baseline,China,Price|Secondary Energy|Electricity,US$2010/GJ,,26.408323161468505,30.245423318138123,29.25626682090759,28.83234532432556,29.120334736557005,29.4730279561615,29.405224603157045,28.55887750522613,27.3736171717453,26.61595680038452,25.522372871093747,24.74799777206421,24.404087654838563,24.98489855895996,25.182263764495847,25.16220228816986,25.3684414484787,25.937819740867614,26.86276049823761,27.28265068393707,,,
IMAGE 3.2,SSP1-baseline,Countries from the Reforming Ecomonies of the Former Soviet Union (R6),GDP|MER,billion US$2010/yr,,1103.638116667969,1347.919537733594,1475.2845924245312,1550.373639709063,1795.2858667793753,2274.65637083875,2814.4076706687506,3331.39290572,3764.61098043875,4096.29353752375,4381.651411698125,4692.50468354375,5000.9490016750005,5249.55348194125,5406.7999442912505,5509.1733980012505,5587.9452740375,5658.08314757875,5713.24846111125,5722.5755626775,,,
IMAGE 3.2,SSP1-baseline,Countries from the Reforming Ecomonies of the Former Soviet Union (R6),Price|Secondary Energy|Electricity,US$2010/GJ,,22.464998454578257,20.256048766377603,19.792816444582385,21.03558185549805,22.21043672958725,21.747658742204464,20.87839455120414,19.938537082565308,19.5011101454406,19.86757137197215,21.80106504503679,22.61897538949988,22.258754228840505,21.38617207087804,20.68860609220884,20.34214592121769,20.02190960493589,20.44434187897264,20.7572796819426,20.922301672913232,,,
IMAGE 3.2,SSP1-baseline,Countries from the Reforming Economies of the Former Soviet Union,GDP|MER,billion US$2010/yr,,1103.638116667969,1347.919537733594,1475.2845924245312,1550.373639709063,1795.2858667793753,2274.65637083875,2814.4076706687506,3331.39290572,3764.61098043875,4096.29353752375,4381.651411698125,4692.50468354375,5000.9490016750005,5249.55348194125,5406.7999442912505,5509.1733980012505,5587.9452740375,5658.08314757875,5713.24846111125,5722.5755626775,,,
IMAGE 3.2,SSP1-baseline,Countries from the Reforming Economies of the Former Soviet Union,Price|Secondary Energy|Electricity,US$2010/GJ,,22.464998454578257,20.256048766377603,19.792816444582385,21.03558185549805,22.21043672958725,21.747658742204464,20.87839455120414,19.938537082565308,19.5011101454406,19.86757137197215,21.80106504503679,22.61897538949988,22.258754228840505,21.38617207087804,20.68860609220884,20.34214592121769,20.02190960493589,20.44434187897264,20.7572796819426,20.922301672913232,,,
IMAGE 3.2,SSP1-baseline,Countries of Latin America and the Caribbean,GDP|MER,billion US$2010/yr,,3150.115858764375,3785.177004343752,4075.94760771,4203.326768777501,4866.048286007501,6005.9841952375,7422.71352144875,9053.88691104,10850.47170682,12766.63371238,14764.689828400002,16789.3339199,18777.68512578,20680.31719498,22483.37340784,24180.26825006,25737.75069006,27123.553369380003,28315.32874126,29258.49956364,,,
IMAGE 3.2,SSP1-baseline,Countries of Latin America and the Caribbean,Price|Secondary Energy|Electricity,US$2010/GJ,,23.76376416118781,27.9095902143146,32.69910563111668,25.72659412740336,25.91413292206053,27.115826718558388,26.995743834176544,26.31925554194156,25.233412856391183,24.593914126462423,24.02941768682817,23.63186976820825,24.352525806104744,23.990907928305184,23.82479461568466,23.881128458276027,24.117741300939496,24.18062001819472,24.28660227964869,24.869530332269804,,,
IMAGE 3.2,SSP1-baseline,Countries of South Asia; primarily India,GDP|MER,billion US$2010/yr,,908.1539147725,1353.57963046,1884.70551278,2211.4035168,3545.0216724600004,5198.67477604,7497.4114067,10430.885272840002,13919.6171372,17827.9343278,22071.276404,26519.4506836,30992.183559,35292.230845800004,39257.91567552,42890.04448288,46131.424651680005,48899.374468320006,51149.10578912,52810.8620108,,,
IMAGE 3.2,SSP1-baseline,Countries of South Asia; primarily India,Price|Secondary Energy|Electricity,US$2010/GJ,,30.13706387897492,32.47887096370697,30.24087013420105,28.168941142578124,28.8396452085495,28.283127812042235,26.91740715686798,26.250922445106504,25.35430861907959,24.447899637260434,23.41735670524597,22.77698466182709,22.472555191955564,22.982913233718868,23.27621011604309,23.85030639438629,24.140888269119262,24.454956544151305,23.97498334609985,23.6701334197998,,,
IMAGE 3.2,SSP1-baseline,Countries of Sub-Saharan Africa,GDP|MER,billion US$2010/yr,,1080.8395899146876,1392.9812672309376,2156.3317899890626,2422.39080827625,2838.01970263875,4107.6144326225,6026.550115291875,8810.123739210001,12720.32761873125,18044.8659598175,25069.630601940004,34021.11248868,44959.74146792,57827.66249494,72454.19277506002,88581.87248522001,105926.92743866,124095.74327344,142645.81884594003,160971.89055886,,,
IMAGE 3.2,SSP1-baseline,Countries of Sub-Saharan Africa,Price|Secondary Energy|Electricity,US$2010/GJ,,25.580076997187795,26.39313420188691,28.955380812547205,24.957714698366274,26.979535317672774,27.372160848808505,26.92697896971645,26.83206446403153,26.018249794806337,25.56791264082827,24.882743851160736,24.10990501130145,23.6517799195076,23.233296594032435,22.967204881351627,22.741079332771967,22.66159973959803,22.340586014301252,21.853389949747463,22.131243574989654,,,
